route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,trip_short_name,wheelchair_accessible,bikes_allowed
10,4-157,2726384_0229,10 Norwood Transit Center NB,1,10009-4-157,7,2726384,Norwood Transit Center,1,1
10,4-157,2726383_0230,10 Norwood Transit Center NB,1,10011-4-157,7,2726383,Norwood Transit Center,1,1
10,4-157,2726382_0231,10 Norwood Transit Center NB,1,10002-4-157,7,2726382,Norwood Transit Center,1,1
10,4-157,2726381_0232,10 Norwood Transit Center NB,1,10013-4-157,7,2726381,Norwood Transit Center,1,1
10,4-157,2726380_0233,10 Norwood Transit Center NB,1,10015-4-157,7,2726380,Norwood Transit Center,1,1
10,4-157,2726379_0234,10 Norwood Transit Center NB,1,10005-4-157,7,2726379,Norwood Transit Center,1,1
10,4-157,2726378_0235,10 Norwood Transit Center NB,1,10007-4-157,7,2726378,Norwood Transit Center,1,1
10,4-157,2726396_0236,10 Norwood Transit Center NB,1,910001-4-157,7,2726396,Norwood Transit Center,1,1
10,4-157,2726397_0237,10 Norwood Transit Center NB,1,10010-4-157,7,2726397,Norwood Transit Center,1,1
10,4-157,2726398_0238,10 Norwood Transit Center NB,1,10012-4-157,7,2726398,Norwood Transit Center,1,1
10,4-157,2726399_0239,10 Norwood Transit Center NB,1,10003-4-157,7,2726399,Norwood Transit Center,1,1
10,4-157,2726400_0240,10 Norwood Transit Center NB,1,10014-4-157,7,2726400,Norwood Transit Center,1,1
10,4-157,2726401_0241,10 Norwood Transit Center NB,1,910004-4-157,7,2726401,Norwood Transit Center,1,1
